0,9606.ENSP00000006053,299,CX3CL1,1.0
1,9606.ENSP00000259631,160,CCL27,0.9999998807907104
2,9606.ENSP00000351671,153,CCL20,0.9999998807907104
3,9606.ENSP00000296027,306,CXCL5,0.9999998807907104
4,9606.ENSP00000379110,300,CXCL1,0.9999994039535522
5,9606.ENSP00000225842,143,CCL1,0.9999991655349731
6,9606.ENSP00000306512,308,CXCL8,0.9999990463256836
7,9606.ENSP00000302935,586,IL16,0.999998927116394
8,9606.ENSP00000225831,152,CCL2,0.9999985694885254
9,9606.ENSP00000367832,166,CCL7,0.9999985694885254
10,9606.ENSP00000306884,302,CXCL11,0.9999977350234984
11,9606.ENSP00000225844,145,CCL13,0.9999964237213136
12,9606.ENSP00000400533,157,CCL24,0.9999951124191284
13,9606.ENSP00000378365,159,CCL26,0.9999940395355223
14,9606.ENSP00000302234,144,CCL11,0.9999873638153076
15,9606.ENSP00000375086,158,CCL25,0.9999870061874391
16,9606.ENSP00000226317,307,CXCL6,0.9999767541885376
17,9606.ENSP00000379140,303,CXCL12,0.9999737739562988
18,9606.ENSP00000479955,150,CCL18,0.9999701976776124
19,9606.ENSP00000442424,611,IL22,0.9999687671661376
20,9606.ENSP00000497968,587,IL17A,0.9999628067016602
21,9606.ENSP00000354901,309,CXCL9,0.9999583959579468
22,9606.ENSP00000304915,583,IL13,0.999955415725708
23,9606.ENSP00000293778,305,CXCL16,0.9999514818191528
24,9606.ENSP00000219244,149,CCL17,0.9999479055404664
25,9606.ENSP00000458585,766,MMP12,0.9999430179595948
26,9606.ENSP00000259607,154,CCL21,0.999934196472168
27,9606.ENSP00000222390,517,HGF,0.9998834133148192
28,9606.ENSP00000356792,1197,XCL1,0.9998786449432372
29,9606.ENSP00000263341,600,IL1B,0.9998542070388794
30,9606.ENSP00000296028,909,PPBP,0.9998342990875244
31,9606.ENSP00000259206,607,IL1RN,0.9998089671134948
32,9606.ENSP00000219235,155,CCL22,0.999792754650116
33,9606.ENSP00000263339,599,IL1A,0.9997743964195251
34,9606.ENSP00000386380,601,IL1R1,0.9997702240943908
35,9606.ENSP00000481357,156,CCL23,0.999690055847168
36,9606.ENSP00000484078,147,CCL15,0.9996830224990844
37,9606.ENSP00000483330,164,CCL4L2,0.9996353387832642
38,9606.ENSP00000308815,151,CCL19,0.9996181726455688
39,9606.ENSP00000362680,1073,SRC,0.99959796667099
40,9606.ENSP00000337432,590,IL17F,0.9995587468147278
41,9606.ENSP00000327513,271,CSF1,0.9995436072349548
42,9606.ENSP00000305651,301,CXCL10,0.999473750591278
43,9606.ENSP00000480558,163,CCL3L1,0.9994494318962096
44,9606.ENSP00000354416,161,CCL28,0.9993668198585509
45,9606.ENSP00000403495,715,LTA,0.9993664622306824
46,9606.ENSP00000478024,148,CCL16,0.9993566870689392
47,9606.ENSP00000328111,616,IL25,0.9993448853492736
48,9606.ENSP00000378118,167,CCL8,0.9993388056755066
49,9606.ENSP00000455897,778,MRC1,0.9993320107460022
50,9606.ENSP00000499459,598,IL19,0.9993172883987428
51,9606.ENSP00000286758,304,CXCL13,0.9992436170578004
52,9606.ENSP00000231449,626,IL4,0.9988242983818054
53,9606.ENSP00000320936,591,IL17RA,0.9984530210494996
54,9606.ENSP00000290200,579,IL10RB,0.9983702301979064
55,9606.ENSP00000274520,635,IL9,0.9983250498771667
56,9606.ENSP00000369293,618,IL2RA,0.9979052543640136
