0,9606.ENSP00000351671,153,CCL20,0.9999688863754272
1,9606.ENSP00000006053,299,CX3CL1,0.999924659729004
2,9606.ENSP00000296027,306,CXCL5,0.9997186064720154
3,9606.ENSP00000306512,308,CXCL8,0.9993756413459778
4,9606.ENSP00000379110,300,CXCL1,0.9993563294410706
5,9606.ENSP00000219244,149,CCL17,0.9991272091865541
6,9606.ENSP00000306884,302,CXCL11,0.9983801841735841
7,9606.ENSP00000225842,143,CCL1,0.998336672782898
8,9606.ENSP00000455897,778,MRC1,0.9979629516601562
9,9606.ENSP00000302569,241,CLEC7A,0.9977217316627502
10,9606.ENSP00000225831,152,CCL2,0.9976633787155152
11,9606.ENSP00000474412,165,CCL5,0.9972960352897644
12,9606.ENSP00000225844,145,CCL13,0.9969852566719056
13,9606.ENSP00000219235,155,CCL22,0.9966081380844116
14,9606.ENSP00000305651,301,CXCL10,0.996025323867798
15,9606.ENSP00000367832,166,CCL7,0.995448648929596
16,9606.ENSP00000497968,587,IL17A,0.9953852295875548
17,9606.ENSP00000263341,600,IL1B,0.9948025941848756
18,9606.ENSP00000351497,414,FCGR2B,0.9947584271430968
19,9606.ENSP00000293778,305,CXCL16,0.9936364889144896
20,9606.ENSP00000442424,611,IL22,0.9928943514823914
21,9606.ENSP00000362108,686,LCN2,0.9920946955680848
22,9606.ENSP00000378118,167,CCL8,0.991953670978546
23,9606.ENSP00000379140,303,CXCL12,0.991651713848114
24,9606.ENSP00000263339,599,IL1A,0.9911532998085022
25,9606.ENSP00000312002,512,HAVCR2,0.9889910221099854
26,9606.ENSP00000398698,1121,TNF,0.9883705377578736
27,9606.ENSP00000226317,307,CXCL6,0.988146722316742
28,9606.ENSP00000296028,909,PPBP,0.9874715209007264
29,9606.ENSP00000260010,1117,TLR2,0.9865641593933104
30,9606.ENSP00000354394,1077,STAT1,0.9864404797554016
31,9606.ENSP00000259631,160,CCL27,0.985895812511444
32,9606.ENSP00000384906,997,SAA1,0.98506760597229
33,9606.ENSP00000358165,412,FCGR1A,0.9843662977218628
34,9606.ENSP00000296029,875,PF4,0.9839398860931396
35,9606.ENSP00000362680,1073,SRC,0.9827399253845216
36,9606.ENSP00000349446,64,ARG1,0.9813470840454102
37,9606.ENSP00000385675,630,IL6,0.9808860421180724
38,9606.ENSP00000328111,616,IL25,0.9789327383041382
39,9606.ENSP00000299855,772,MMP3,0.9788334965705872
40,9606.ENSP00000286758,304,CXCL13,0.9784617424011229
41,9606.ENSP00000274520,635,IL9,0.9773762226104736
42,9606.ENSP00000365227,30,AIF1,0.97523432970047
43,9606.ENSP00000378365,159,CCL26,0.974336802959442
44,9606.ENSP00000386380,601,IL1R1,0.9720127582550048
45,9606.ENSP00000264498,429,FGF2,0.9690012335777284
46,9606.ENSP00000380855,852,PDCD1LG2,0.9663610458374025
47,9606.ENSP00000415743,187,CD36,0.964718222618103
48,9606.ENSP00000484078,147,CCL15,0.9632401466369628
49,9606.ENSP00000346839,450,FN1,0.9619660973548888
50,9606.ENSP00000433642,415,FCGR3B,0.9606072902679444
51,9606.ENSP00000337432,590,IL17F,0.9600816965103148
52,9606.ENSP00000352071,174,CD163,0.9591889381408693
53,9606.ENSP00000308815,151,CCL19,0.9590904712677002
54,9606.ENSP00000226730,608,IL2,0.9582221508026124
55,9606.ENSP00000261796,588,IL17B,0.957706868648529
56,9606.ENSP00000477908,162,CCL3,0.957597315311432
57,9606.ENSP00000270800,612,IL22RA1,0.9573262929916382
58,9606.ENSP00000479955,150,CCL18,0.9564590454101562
59,9606.ENSP00000225275,777,MPO,0.9563658237457277
60,9606.ENSP00000375086,158,CCL25,0.9559027552604676
61,9606.ENSP00000252486,59,APOE,0.9550588130950928
62,9606.ENSP00000498227,1005,SELL,0.9536932706832886
63,9606.ENSP00000263686,1006,SELP,0.9518961906433104
64,9606.ENSP00000271450,413,FCGR2A,0.9490511417388916
65,9606.ENSP00000203629,682,LAG3,0.9469361305236816
66,9606.ENSP00000359663,190,CD40LG,0.9390201568603516
67,9606.ENSP00000255030,268,CRP,0.9384703040122986
68,9606.ENSP00000233954,605,IL1RL1,0.9374920129776
69,9606.ENSP00000378517,1071,SPP1,0.9367929697036744
