9606.ENSP00000220003,276,CSK
9606.ENSP00000217244,277,CSNK2A1
9606.ENSP00000431813,278,CSRP3
9606.ENSP00000305731,279,CST1
9606.ENSP00000307540,280,CST2
9606.ENSP00000381448,281,CST3
9606.ENSP00000217423,282,CST4
9606.ENSP00000307132,283,CST5
9606.ENSP00000311313,284,CST6
9606.ENSP00000420384,285,CST7
9606.ENSP00000279804,286,CTF1
9606.ENSP00000497102,287,CTLA4
9606.ENSP00000361562,288,CTSA
9606.ENSP00000345672,289,CTSB
9606.ENSP00000227266,290,CTSC
9606.ENSP00000236671,291,CTSD
9606.ENSP00000350911,292,CTSE
9606.ENSP00000310832,293,CTSF
9606.ENSP00000216336,294,CTSG
9606.ENSP00000220166,295,CTSH
9606.ENSP00000357981,296,CTSS
9606.ENSP00000259470,297,CTSV
9606.ENSP00000217131,298,CTSZ
9606.ENSP00000006053,299,CX3CL1
9606.ENSP00000379110,300,CXCL1
9606.ENSP00000305651,301,CXCL10
9606.ENSP00000306884,302,CXCL11
9606.ENSP00000379140,303,CXCL12
9606.ENSP00000286758,304,CXCL13
9606.ENSP00000293778,305,CXCL16
9606.ENSP00000296027,306,CXCL5
9606.ENSP00000226317,307,CXCL6
9606.ENSP00000306512,308,CXCL8
9606.ENSP00000354901,309,CXCL9
9606.ENSP00000307786,310,CYCS
9606.ENSP00000498939,311,CYP3A4
9606.ENSP00000484390,312,DAPK2
9606.ENSP00000417653,313,DBNL
9606.ENSP00000052754,314,DCN
9606.ENSP00000408910,315,DCTN2
9606.ENSP00000322524,316,DCTPP1
9606.ENSP00000403644,317,DDC
9606.ENSP00000427552,318,DDR1
9606.ENSP00000356899,319,DDR2
9606.ENSP00000455813,320,DDX19B
9606.ENSP00000497483,321,DHH
9606.ENSP00000499058,322,DIABLO
9606.ENSP00000363081,323,DKK1
9606.ENSP00000433112,324,DKK3
9606.ENSP00000220812,325,DKK4
9606.ENSP00000221498,326,DKKL1
9606.ENSP00000355718,327,DLL1
9606.ENSP00000249749,328,DLL4
9606.ENSP00000254322,329,DNAJB1
9606.ENSP00000372005,330,DNAJC19
9606.ENSP00000360635,331,DPP7
9606.ENSP00000356791,332,DPT
9606.ENSP00000280904,333,DSC2
9606.ENSP00000353608,334,DSC3
9606.ENSP00000383303,335,DSCAM
9606.ENSP00000257192,336,DSG1
9606.ENSP00000226004,337,DUSP3
9606.ENSP00000376297,338,DYNLL1
9606.ENSP00000349679,339,DYNLRB1
9606.ENSP00000356076,340,DYRK3
9606.ENSP00000364028,341,ECE1
9606.ENSP00000358045,342,ECM1
9606.ENSP00000363680,343,EDA
9606.ENSP00000379365,344,EDA2R
9606.ENSP00000258443,345,EDAR
9606.ENSP00000376055,346,EEF1B2
9606.ENSP00000378058,347,EFEMP1
9606.ENSP00000215368,348,EFNA2
9606.ENSP00000357393,349,EFNA3
9606.ENSP00000414378,350,EFNA4
9606.ENSP00000328777,351,EFNA5
9606.ENSP00000204961,352,EFNB1
9606.ENSP00000493716,353,EFNB2
9606.ENSP00000226091,354,EFNB3
9606.ENSP00000265171,355,EGF
9606.ENSP00000275493,356,EGFR
9606.ENSP00000379078,357,EHMT2
9606.ENSP00000497641,358,EIF4A3
9606.ENSP00000433664,359,EIF4G2
9606.ENSP00000265753,360,EIF4H
9606.ENSP00000216554,361,EIF5
9606.ENSP00000336702,362,EIF5A
9606.ENSP00000466090,363,ELANE
9606.ENSP00000362299,364,ENG
9606.ENSP00000495530,365,ENO1
9606.ENSP00000437402,366,ENO2
9606.ENSP00000332656,367,ENPP7
9606.ENSP00000360250,368,ENTPD1
9606.ENSP00000301825,369,ENTPD3
9606.ENSP00000335246,370,ENTPD5
9606.ENSP00000345259,371,EPB41
9606.ENSP00000275815,372,EPHA1
9606.ENSP00000362139,373,EPHA10
9606.ENSP00000351209,374,EPHA2
9606.ENSP00000337451,375,EPHA3
9606.ENSP00000480763,376,EPHA5
9606.ENSP00000383053,377,EPHB2
9606.ENSP00000350896,378,EPHB4
9606.ENSP00000481994,379,EPHB6
9606.ENSP00000252723,380,EPO
9606.ENSP00000222139,381,EPOR
9606.ENSP00000393313,382,EPS15L1
9606.ENSP00000296754,383,ERAP1
9606.ENSP00000269571,384,ERBB2
9606.ENSP00000267101,385,ERBB3
9606.ENSP00000342235,386,ERBB4
9606.ENSP00000244869,387,EREG
9606.ENSP00000261735,388,ERP29
9606.ENSP00000278927,389,ESAM
9606.ENSP00000367992,390,ESD
9606.ENSP00000370812,391,ESM1
9606.ENSP00000405330,392,ESR1
9606.ENSP00000292147,393,ETHE1
9606.ENSP00000364709,394,F10
9606.ENSP00000384957,395,F11
9606.ENSP00000308541,396,F2
9606.ENSP00000334145,397,F3
9606.ENSP00000356771,398,F5
9606.ENSP00000364731,399,F7
9606.ENSP00000218099,400,F9
9606.ENSP00000295834,401,FABP1
9606.ENSP00000362817,402,FABP3
9606.ENSP00000297258,403,FABP5
9606.ENSP00000419124,404,FAM107A
9606.ENSP00000181796,405,FAM107B
9606.ENSP00000350673,406,FAM3B
9606.ENSP00000188790,407,FAP
9606.ENSP00000498466,408,FAS
9606.ENSP00000356694,409,FASLG
9606.ENSP00000347714,410,FCAR
9606.ENSP00000264072,411,FCER2
9606.ENSP00000358165,412,FCGR1A
9606.ENSP00000271450,413,FCGR2A
9606.ENSP00000351497,414,FCGR2B
9606.ENSP00000433642,415,FCGR3B
9606.ENSP00000360871,416,FCN1
9606.ENSP00000291744,417,FCN2
9606.ENSP00000270879,418,FCN3
9606.ENSP00000357169,419,FCRL3
9606.ENSP00000281092,420,FER
9606.ENSP00000265029,421,FETUB
9606.ENSP00000480791,422,FGF1
9606.ENSP00000264664,423,FGF10
9606.ENSP00000413496,424,FGF12
9606.ENSP00000399324,425,FGF16
9606.ENSP00000352414,426,FGF17
9606.ENSP00000274625,427,FGF18
9606.ENSP00000294312,428,FGF19
9606.ENSP00000264498,429,FGF2
9606.ENSP00000180166,430,FGF20
9606.ENSP00000237837,431,FGF23
9606.ENSP00000168712,432,FGF4
9606.ENSP00000311697,433,FGF5
9606.ENSP00000228837,434,FGF6
9606.ENSP00000267843,435,FGF7
9606.ENSP00000321797,436,FGF8
9606.ENSP00000371790,437,FGF9
9606.ENSP00000393312,438,FGFR1
9606.ENSP00000410294,439,FGFR2
9606.ENSP00000339824,440,FGFR3
9606.ENSP00000292408,441,FGFR4
9606.ENSP00000336829,442,FGG
9606.ENSP00000363117,443,FGR
9606.ENSP00000246841,444,FLRT1
9606.ENSP00000332879,445,FLRT2
9606.ENSP00000339912,446,FLRT3
9606.ENSP00000241453,447,FLT3
9606.ENSP00000469613,448,FLT3LG
9606.ENSP00000261937,449,FLT4
9606.ENSP00000346839,450,FN1
9606.ENSP00000256999,451,FOLH1
9606.ENSP00000295113,452,FRZB
9606.ENSP00000256759,453,FST
9606.ENSP00000295633,454,FSTL1
9606.ENSP00000166139,455,FSTL3
9606.ENSP00000380856,456,FTCD
9606.ENSP00000305603,457,FUT3
9606.ENSP00000466880,458,FUT5
9606.ENSP00000346671,459,FYN
9606.ENSP00000380070,460,GAPDH
9606.ENSP00000298743,461,GAS1
9606.ENSP00000387662,462,GCG
9606.ENSP00000264717,463,GCKR
9606.ENSP00000257868,464,GDF11
9606.ENSP00000252809,465,GDF15
9606.ENSP00000463051,466,GDF2
9606.ENSP00000363492,467,GDF5
9606.ENSP00000367942,468,GDF9
9606.ENSP00000369538,469,GDI2
9606.ENSP00000409007,470,GDNF
9606.ENSP00000253408,471,GFAP
9606.ENSP00000347591,472,GFRA1
9606.ENSP00000428518,473,GFRA2
9606.ENSP00000274721,474,GFRA3
9606.ENSP00000312673,475,GH1
9606.ENSP00000483403,476,GHR
9606.ENSP00000335074,477,GHRL
9606.ENSP00000436423,478,GNLY
9606.ENSP00000258145,479,GNS
9606.ENSP00000359539,480,GOT1
9606.ENSP00000329380,481,GP1BA
9606.ENSP00000308782,482,GP6
9606.ENSP00000292377,483,GPC2
9606.ENSP00000377836,484,GPC3
9606.ENSP00000366267,485,GPC5
9606.ENSP00000366246,486,GPC6
9606.ENSP00000301149,487,GPD1
9606.ENSP00000405573,488,GPI
9606.ENSP00000371420,489,GPNMB
9606.ENSP00000378408,490,GPT
9606.ENSP00000339186,491,GRAP2
9606.ENSP00000376345,492,GRB2
9606.ENSP00000498748,493,GREM1
9606.ENSP00000312262,494,GRK2
9606.ENSP00000053867,495,GRN
9606.ENSP00000256857,496,GRP
9606.ENSP00000362924,497,GSN
9606.ENSP00000211122,498,GSTA3
9606.ENSP00000381607,499,GSTP1
9606.ENSP00000274306,500,GZMA
9606.ENSP00000216341,501,GZMB
9606.ENSP00000216338,502,GZMH
9606.ENSP00000339566,503,H1-2
9606.ENSP00000355656,504,H2AW
9606.ENSP00000296417,505,H2AZ1
9606.ENSP00000358151,506,H2BC21
9606.ENSP00000352252,507,H3C12
9606.ENSP00000294973,508,HAAO
9606.ENSP00000471894,509,HAMP
9606.ENSP00000274341,510,HAPLN1
9606.ENSP00000264108,511,HAT1
9606.ENSP00000312002,512,HAVCR2
9606.ENSP00000230990,513,HBEGF
9606.ENSP00000365012,514,HCK
9606.ENSP00000362674,515,HDAC8
9606.ENSP00000483345,516,HDGFL2
9606.ENSP00000222390,517,HGF
9606.ENSP00000421801,518,HGFAC
9606.ENSP00000350402,519,HHLA2
9606.ENSP00000265395,520,HIBADH
9606.ENSP00000437955,521,HIF1A
9606.ENSP00000304229,522,HINT1
9606.ENSP00000304226,523,HIPK3
9606.ENSP00000337014,524,HJV
9606.ENSP00000494664,525,HK1
9606.ENSP00000290573,526,HK2
9606.ENSP00000345347,527,HMGB1
9606.ENSP00000287936,528,HMGCR
9606.ENSP00000370125,529,HMGN1
9606.ENSP00000477572,530,HMOX2
9606.ENSP00000346694,531,HNRNPA2B1
9606.ENSP00000425031,532,HNRNPAB
9606.ENSP00000365458,533,HNRNPK
9606.ENSP00000348170,534,HP
9606.ENSP00000296522,535,HPGD
9606.ENSP00000265983,536,HPX
9606.ENSP00000232003,537,HRG
9606.ENSP00000259241,538,HS6ST1
9606.ENSP00000225929,539,HSD17B1
9606.ENSP00000168216,540,HSD17B10
9606.ENSP00000360609,541,HSP90AB1
9606.ENSP00000364802,542,HSPA1A
9606.ENSP00000437125,543,HSPA8
9606.ENSP00000248553,544,HSPB1
9606.ENSP00000340019,545,HSPD1
9606.ENSP00000258080,546,HTRA2
9606.ENSP00000226284,547,IBSP
9606.ENSP00000264832,548,ICAM1
9606.ENSP00000415283,549,ICAM2
9606.ENSP00000160262,550,ICAM3
9606.ENSP00000221980,551,ICAM5
9606.ENSP00000319476,552,ICOS
9606.ENSP00000339477,553,ICOSLG
9606.ENSP00000265986,554,IDE
9606.ENSP00000339801,555,IDS
9606.ENSP00000247933,556,IDUA
9606.ENSP00000369566,557,IFNA10
9606.ENSP00000369554,558,IFNA2
9606.ENSP00000239347,559,IFNA7
9606.ENSP00000270139,560,IFNAR1
9606.ENSP00000369581,561,IFNB1
9606.ENSP00000229135,562,IFNG
9606.ENSP00000356713,563,IFNGR1
9606.ENSP00000371425,564,IFNGR2
9606.ENSP00000329991,565,IFNL1
9606.ENSP00000333639,566,IFNL2
9606.ENSP00000376637,567,IGF1
9606.ENSP00000497069,568,IGF1R
9606.ENSP00000349437,569,IGF2R
9606.ENSP00000275525,570,IGFBP1
9606.ENSP00000233809,571,IGFBP2
9606.ENSP00000370473,572,IGFBP3
9606.ENSP00000269593,573,IGFBP4
9606.ENSP00000233813,574,IGFBP5
9606.ENSP00000301464,575,IGFBP6
9606.ENSP00000295666,576,IGFBP7
9606.ENSP00000412237,577,IL10
9606.ENSP00000227752,578,IL10RA
9606.ENSP00000290200,579,IL10RB
9606.ENSP00000264563,580,IL11
9606.ENSP00000470788,581,IL12RB1
9606.ENSP00000262345,582,IL12RB2
9606.ENSP00000304915,583,IL13
9606.ENSP00000360730,584,IL13RA1
9606.ENSP00000380421,585,IL15RA
9606.ENSP00000302935,586,IL16
9606.ENSP00000497968,587,IL17A
9606.ENSP00000261796,588,IL17B
9606.ENSP00000302924,589,IL17D
9606.ENSP00000337432,590,IL17F
9606.ENSP00000320936,591,IL17RA
9606.ENSP00000288167,592,IL17RB
9606.ENSP00000295981,593,IL17RC
9606.ENSP00000296318,594,IL17RD
9606.ENSP00000434717,595,IL18BP
9606.ENSP00000387211,596,IL18R1
9606.ENSP00000264260,597,IL18RAP
9606.ENSP00000499459,598,IL19
9606.ENSP00000263339,599,IL1A
9606.ENSP00000263341,600,IL1B
9606.ENSP00000386380,601,IL1R1
9606.ENSP00000330959,602,IL1R2
9606.ENSP00000314807,603,IL1RAP
9606.ENSP00000361663,604,IL1RAPL2
9606.ENSP00000233954,605,IL1RL1
9606.ENSP00000264257,606,IL1RL2
9606.ENSP00000259206,607,IL1RN
9606.ENSP00000226730,608,IL2
9606.ENSP00000356065,609,IL20
9606.ENSP00000314976,610,IL20RA
9606.ENSP00000442424,611,IL22
9606.ENSP00000270800,612,IL22RA1
9606.ENSP00000296980,613,IL22RA2
9606.ENSP00000321345,614,IL23R
9606.ENSP00000375795,615,IL24
9606.ENSP00000328111,616,IL25
9606.ENSP00000263379,617,IL27RA
9606.ENSP00000369293,618,IL2RA
9606.ENSP00000363318,619,IL2RG
9606.ENSP00000296870,620,IL3
9606.ENSP00000397863,621,IL34
9606.ENSP00000259211,622,IL36A
9606.ENSP00000259213,623,IL36B
9606.ENSP00000263326,624,IL37
9606.ENSP00000327890,625,IL3RA
9606.ENSP00000231449,626,IL4
9606.ENSP00000379111,627,IL4R
9606.ENSP00000231454,628,IL5
9606.ENSP00000412209,629,IL5RA
9606.ENSP00000385675,630,IL6
9606.ENSP00000357470,631,IL6R
9606.ENSP00000370698,632,IL6ST
9606.ENSP00000263851,633,IL7
9606.ENSP00000306157,634,IL7R
9606.ENSP00000274520,635,IL9
9606.ENSP00000345096,636,IMPDH1
9606.ENSP00000321584,637,IMPDH2
9606.ENSP00000364929,638,ING1
9606.ENSP00000242208,639,INHBA
9606.ENSP00000380432,640,INS
9606.ENSP00000303830,641,INSR
9606.ENSP00000245414,642,IRF1
9606.ENSP00000496832,643,ISG15
9606.ENSP00000355402,644,ISLR2
9606.ENSP00000266041,645,ITIH4
9606.ENSP00000254958,646,JAG1
9606.ENSP00000328169,647,JAG2
9606.ENSP00000371067,648,JAK2
9606.ENSP00000383376,649,JAM2
9606.ENSP00000299106,650,JAM3
9606.ENSP00000348635,651,JAML
9606.ENSP00000360266,652,JUN
9606.ENSP00000265713,653,KAT6A
9606.ENSP00000263923,654,KDR
9606.ENSP00000377245,655,KEAP1
9606.ENSP00000260363,656,KIF23
9606.ENSP00000339634,657,KIR2DL4
9606.ENSP00000325525,658,KIR3DL2
9606.ENSP00000435466,659,KIRREL3
9606.ENSP00000288135,660,KIT
9606.ENSP00000473047,661,KLK11
9606.ENSP00000250351,662,KLK12
9606.ENSP00000470555,663,KLK13
9606.ENSP00000375678,664,KLK14
9606.ENSP00000314151,665,KLK3
9606.ENSP00000326159,666,KLK4
9606.ENSP00000337733,667,KLK5
9606.ENSP00000366047,668,KLK6
9606.ENSP00000470538,669,KLK7
9606.ENSP00000375682,670,KLK8
9606.ENSP00000264690,671,KLKB1
9606.ENSP00000483713,672,KLRF1
9606.ENSP00000240618,673,KLRK1
9606.ENSP00000493985,674,KNG1
9606.ENSP00000438483,675,KPNA2
9606.ENSP00000290158,676,KPNB1
9606.ENSP00000256078,677,KRAS
9606.ENSP00000304422,678,KREMEN2
9606.ENSP00000373489,679,KRT18
9606.ENSP00000264170,680,KYNU
9606.ENSP00000359077,681,L1CAM
9606.ENSP00000203629,682,LAG3
9606.ENSP00000364765,683,LAYN
9606.ENSP00000217407,684,LBP
9606.ENSP00000477713,685,LCK
9606.ENSP00000362108,686,LCN2
9606.ENSP00000371661,687,LCORL
9606.ENSP00000454071,688,LDLR
9606.ENSP00000312652,689,LEP
9606.ENSP00000330393,690,LEPR
9606.ENSP00000215886,691,LGALS2
9606.ENSP00000254301,692,LGALS3
9606.ENSP00000262776,693,LGALS3BP
9606.ENSP00000302100,694,LGALS4
9606.ENSP00000367891,695,LGALS7
9606.ENSP00000435460,696,LGALS8
9606.ENSP00000378856,697,LGALS9
9606.ENSP00000376911,698,LGMN
9606.ENSP00000398368,699,LIFR
9606.ENSP00000315997,700,LILRB1
9606.ENSP00000375629,701,LILRB2
9606.ENSP00000221459,702,LIN7B
9606.ENSP00000303366,703,LMAN2
9606.ENSP00000261366,704,LMNB1
9606.ENSP00000262290,705,LPO
9606.ENSP00000326759,706,LRIG3
9606.ENSP00000243077,707,LRP1
9606.ENSP00000374135,708,LRP1B
9606.ENSP00000303634,709,LRP8
9606.ENSP00000497444,710,LRPAP1
9606.ENSP00000298910,711,LRRK2
9606.ENSP00000295057,712,LRRTM1
9606.ENSP00000355187,713,LRRTM3
9606.ENSP00000419000,714,LSAMP
9606.ENSP00000403495,715,LTA
9606.ENSP00000228740,716,LTA4H
9606.ENSP00000311905,717,LTBP4
9606.ENSP00000228918,718,LTBR
9606.ENSP00000231751,719,LTF
9606.ENSP00000266718,720,LUM
9606.ENSP00000369286,721,LY86
9606.ENSP00000263285,722,LY9
9606.ENSP00000428924,723,LYN
