0,9606.ENSP00000006053,299,CX3CL1,1.0
1,9606.ENSP00000351671,153,CCL20,0.9999998807907104
2,9606.ENSP00000225842,143,CCL1,0.9999998807907104
3,9606.ENSP00000378365,159,CCL26,0.9999994039535522
4,9606.ENSP00000302935,586,IL16,0.9999990463256836
5,9606.ENSP00000386380,601,IL1R1,0.999998927116394
6,9606.ENSP00000367832,166,CCL7,0.9999986886978148
7,9606.ENSP00000379110,300,CXCL1,0.9999982118606568
8,9606.ENSP00000296027,306,CXCL5,0.9999976158142091
9,9606.ENSP00000302234,144,CCL11,0.9999970197677612
10,9606.ENSP00000400533,157,CCL24,0.9999954700469972
11,9606.ENSP00000219244,149,CCL17,0.9999930858612059
12,9606.ENSP00000375086,158,CCL25,0.9999916553497314
13,9606.ENSP00000259631,160,CCL27,0.9999887943267822
14,9606.ENSP00000306884,302,CXCL11,0.9999842643737792
15,9606.ENSP00000379111,627,IL4R,0.9999810457229614
16,9606.ENSP00000219235,155,CCL22,0.9999768733978271
17,9606.ENSP00000226317,307,CXCL6,0.9999752044677734
18,9606.ENSP00000497968,587,IL17A,0.9999715089797974
19,9606.ENSP00000306512,308,CXCL8,0.9999564886093141
20,9606.ENSP00000293778,305,CXCL16,0.9999520778656006
21,9606.ENSP00000442424,611,IL22,0.9999458789825441
22,9606.ENSP00000225844,145,CCL13,0.999941110610962
23,9606.ENSP00000320936,591,IL17RA,0.999933123588562
24,9606.ENSP00000369554,558,IFNA2,0.999924898147583
25,9606.ENSP00000274520,635,IL9,0.9999182224273682
26,9606.ENSP00000270800,612,IL22RA1,0.9998973608016968
27,9606.ENSP00000231454,628,IL5,0.9998607635498048
28,9606.ENSP00000304915,583,IL13,0.999847412109375
29,9606.ENSP00000337432,590,IL17F,0.9998446702957152
30,9606.ENSP00000484078,147,CCL15,0.9998377561569214
31,9606.ENSP00000225831,152,CCL2,0.9998346567153932
32,9606.ENSP00000378118,167,CCL8,0.9998149275779724
33,9606.ENSP00000360730,584,IL13RA1,0.9998103976249696
34,9606.ENSP00000483330,164,CCL4L2,0.9998032450675964
35,9606.ENSP00000270139,560,IFNAR1,0.9997861981391908
36,9606.ENSP00000296870,620,IL3,0.9997729659080504
37,9606.ENSP00000255030,268,CRP,0.9997716546058656
38,9606.ENSP00000369581,561,IFNB1,0.9997639060020448
39,9606.ENSP00000263339,599,IL1A,0.9996879100799559
40,9606.ENSP00000328111,616,IL25,0.9996802806854248
41,9606.ENSP00000225275,777,MPO,0.9996769428253174
42,9606.ENSP00000499459,598,IL19,0.9996715784072876
43,9606.ENSP00000356713,563,IFNGR1,0.9996577501296996
44,9606.ENSP00000362108,686,LCN2,0.9996421337127686
45,9606.ENSP00000339804,1163,TSLP,0.9995844960212708
46,9606.ENSP00000357470,631,IL6R,0.9995280504226683
47,9606.ENSP00000263341,600,IL1B,0.9994458556175232
48,9606.ENSP00000290200,579,IL10RB,0.9994267225265504
49,9606.ENSP00000375795,615,IL24,0.9993858337402344
50,9606.ENSP00000263326,624,IL37,0.999251663684845
51,9606.ENSP00000356792,1197,XCL1,0.9991961121559144
52,9606.ENSP00000333639,566,IFNL2,0.9991205334663392
53,9606.ENSP00000478024,148,CCL16,0.9990527033805848
54,9606.ENSP00000349446,64,ARG1,0.9990363121032716
55,9606.ENSP00000458585,766,MMP12,0.9989019632339478
56,9606.ENSP00000226730,608,IL2,0.9988951086997986
57,9606.ENSP00000321345,614,IL23R,0.9987567663192748
58,9606.ENSP00000227752,578,IL10RA,0.9987034797668456
59,9606.ENSP00000300134,1079,STAT6,0.9986388087272644
60,9606.ENSP00000354394,1077,STAT1,0.9985786676406859
61,9606.ENSP00000329991,565,IFNL1,0.998488426208496
62,9606.ENSP00000470788,581,IL12RB1,0.99809068441391
63,9606.ENSP00000263851,633,IL7,0.997830092906952
64,9606.ENSP00000365227,30,AIF1,0.9976871013641356
65,9606.ENSP00000354416,161,CCL28,0.9970209002494812
66,9606.ENSP00000261796,588,IL17B,0.9968883395195008
67,9606.ENSP00000369293,618,IL2RA,0.9967108964920044
68,9606.ENSP00000314976,610,IL20RA,0.9966862797737122
69,9606.ENSP00000231449,626,IL4,0.9965885877609252
70,9606.ENSP00000233954,605,IL1RL1,0.9964702129364014
71,9606.ENSP00000295981,593,IL17RC,0.9963053464889526
72,9606.ENSP00000263379,617,IL27RA,0.9963032007217408
73,9606.ENSP00000354901,309,CXCL9,0.9961586594581604
74,9606.ENSP00000362680,1073,SRC,0.9955326318740844
75,9606.ENSP00000370698,632,IL6ST,0.9950889945030212
76,9606.ENSP00000412237,577,IL10,0.9941810965538024
77,9606.ENSP00000480558,163,CCL3L1,0.9941199421882628
78,9606.ENSP00000431885,1165,TYK2,0.9939198493957521
79,9606.ENSP00000412209,629,IL5RA,0.9938220977783204
80,9606.ENSP00000305651,301,CXCL10,0.9933799505233764
81,9606.ENSP00000262345,582,IL12RB2,0.9933115243911744
82,9606.ENSP00000479955,150,CCL18,0.9929425716400146
83,9606.ENSP00000387211,596,IL18R1,0.9917780160903932
84,9606.ENSP00000296980,613,IL22RA2,0.9910954236984252
85,9606.ENSP00000362195,275,CSF3R,0.9895525574684144
86,9606.ENSP00000371067,648,JAK2,0.9883729815483092
87,9606.ENSP00000302924,589,IL17D,0.9883246421813964
88,9606.ENSP00000385675,630,IL6,0.988174557685852
89,9606.ENSP00000370978,267,CRLF2,0.987979292869568
90,9606.ENSP00000264257,606,IL1RL2,0.9875742793083192
91,9606.ENSP00000288167,592,IL17RB,0.9868655800819396
92,9606.ENSP00000330393,690,LEPR,0.9863828420639038
93,9606.ENSP00000477908,162,CCL3,0.98628830909729
94,9606.ENSP00000255409,227,CHI3L1,0.9861268997192384
