0,9606.ENSP00000412237,577,IL10,0.9999992847442628
1,9606.ENSP00000351671,153,CCL20,0.999998927116394
2,9606.ENSP00000306512,308,CXCL8,0.9999988079071044
3,9606.ENSP00000229135,562,IFNG,0.9999988079071044
4,9606.ENSP00000497968,587,IL17A,0.9999985694885254
5,9606.ENSP00000379110,300,CXCL1,0.9999985694885254
6,9606.ENSP00000305651,301,CXCL10,0.9999985694885254
7,9606.ENSP00000304915,583,IL13,0.9999984502792358
8,9606.ENSP00000474412,165,CCL5,0.9999982118606568
9,9606.ENSP00000006053,299,CX3CL1,0.9999980926513672
10,9606.ENSP00000231449,626,IL4,0.9999980926513672
11,9606.ENSP00000385675,630,IL6,0.9999980926513672
12,9606.ENSP00000296871,273,CSF2,0.9999979734420776
13,9606.ENSP00000263341,600,IL1B,0.9999977350234984
14,9606.ENSP00000354901,309,CXCL9,0.9999977350234984
15,9606.ENSP00000225831,152,CCL2,0.9999970197677612
16,9606.ENSP00000306884,302,CXCL11,0.9999953508377076
17,9606.ENSP00000296027,306,CXCL5,0.9999951124191284
18,9606.ENSP00000302234,144,CCL11,0.9999940395355223
19,9606.ENSP00000263339,599,IL1A,0.9999939203262328
20,9606.ENSP00000442424,611,IL22,0.9999935626983644
21,9606.ENSP00000231454,628,IL5,0.999992609024048
22,9606.ENSP00000219244,149,CCL17,0.999991774559021
23,9606.ENSP00000477908,162,CCL3,0.999990463256836
24,9606.ENSP00000398698,1121,TNF,0.999990463256836
25,9606.ENSP00000263851,633,IL7,0.9999902248382568
26,9606.ENSP00000226730,608,IL2,0.9999896287918092
27,9606.ENSP00000219235,155,CCL22,0.9999877214431764
28,9606.ENSP00000286758,304,CXCL13,0.9999866485595704
29,9606.ENSP00000011653,189,CD4,0.999985694885254
30,9606.ENSP00000308815,151,CCL19,0.9999853372573853
31,9606.ENSP00000259631,160,CCL27,0.9999843835830688
32,9606.ENSP00000293778,305,CXCL16,0.9999754428863524
33,9606.ENSP00000225842,143,CCL1,0.9999719858169556
34,9606.ENSP00000367832,166,CCL7,0.9999691247940063
35,9606.ENSP00000274520,635,IL9,0.99996817111969
36,9606.ENSP00000225844,145,CCL13,0.9999637603759766
37,9606.ENSP00000400533,157,CCL24,0.9999613761901855
38,9606.ENSP00000354394,1077,STAT1,0.9999598264694214
39,9606.ENSP00000386380,601,IL1R1,0.9999585151672364
40,9606.ENSP00000225474,274,CSF3,0.9999560117721558
41,9606.ENSP00000332049,201,CD86,0.9999542236328124
42,9606.ENSP00000296870,620,IL3,0.999952793121338
43,9606.ENSP00000306157,634,IL7R,0.9999518394470216
44,9606.ENSP00000378365,159,CCL26,0.9999514818191528
45,9606.ENSP00000339804,1163,TSLP,0.9999499320983888
46,9606.ENSP00000259607,154,CCL21,0.9999498128890992
47,9606.ENSP00000369293,618,IL2RA,0.9999493360519408
48,9606.ENSP00000379111,627,IL4R,0.999947190284729
49,9606.ENSP00000479955,150,CCL18,0.9999442100524902
50,9606.ENSP00000226317,307,CXCL6,0.9999412298202516
51,9606.ENSP00000369581,561,IFNB1,0.9999409914016724
52,9606.ENSP00000379140,303,CXCL12,0.9999353885650636
53,9606.ENSP00000264657,1078,STAT3,0.9999346733093262
54,9606.ENSP00000264246,198,CD80,0.9999337196350098
55,9606.ENSP00000259206,607,IL1RN,0.9999276399612428
56,9606.ENSP00000375086,158,CCL25,0.9999253749847412
57,9606.ENSP00000378118,167,CCL8,0.9999232292175292
58,9606.ENSP00000302935,586,IL16,0.999909281730652
59,9606.ENSP00000227752,578,IL10RA,0.9999051094055176
60,9606.ENSP00000497102,287,CTLA4,0.9998993873596193
61,9606.ENSP00000357470,631,IL6R,0.9998934268951416
62,9606.ENSP00000433642,415,FCGR3B,0.9998915195465088
63,9606.ENSP00000356792,1197,XCL1,0.9998904466629028
64,9606.ENSP00000337432,590,IL17F,0.9998877048492432
65,9606.ENSP00000369554,558,IFNA2,0.9998655319213868
66,9606.ENSP00000352071,174,CD163,0.9998562335968018
67,9606.ENSP00000296028,909,PPBP,0.9998249411582948
68,9606.ENSP00000327513,271,CSF1,0.999816358089447
69,9606.ENSP00000264563,580,IL11,0.9997939467430116
70,9606.ENSP00000260010,1117,TLR2,0.9997871518135072
71,9606.ENSP00000321345,614,IL23R,0.9997841715812684
72,9606.ENSP00000359663,190,CD40LG,0.9997310042381288
73,9606.ENSP00000216341,501,GZMB,0.999704897403717
74,9606.ENSP00000300134,1079,STAT6,0.999690055847168
75,9606.ENSP00000470788,581,IL12RB1,0.999672532081604
76,9606.ENSP00000403495,715,LTA,0.9996600151062012
77,9606.ENSP00000264832,548,ICAM1,0.9996409416198729
78,9606.ENSP00000484078,147,CCL15,0.9996250867843628
79,9606.ENSP00000483330,164,CCL4L2,0.9996237754821776
80,9606.ENSP00000363089,1118,TLR4,0.9996204376220704
81,9606.ENSP00000455897,778,MRC1,0.9995991587638856
82,9606.ENSP00000480558,163,CCL3L1,0.9995846152305604
83,9606.ENSP00000320936,591,IL17RA,0.999584138393402
